reviewId,content,score
80e5c76c-9c66-4127-a52e-e98bc5e3bb96,"Hi Instagram, you keep deleting my comment since the last few days til now. There NOTHING in my comment to my friend that is harmful or provocative or dangerous that could lead to anything negative. This is my first time experience this since many years im using your platform? What in the world is wrong with you????",2
197dc9f0-178f-421c-a964-9b89b4aa5aa7,Good,5
2931cd8a-e2d8-4d99-ab43-a0f4b6f97e91,Good,5
384eadcf-47bf-486d-81ff-ae202886e193,So sweet ❤️,5
dfef67b7-7f58-4920-8408-8758ecde7dae,Super,5
14dc233c-3517-4126-bc2b-d8586b15bc5f,Arman mawati,1
6f12f1ad-83b8-410b-9ef9-4d61fc3136da,Jitu__creator__boy my 🆔,5
602fc3e7-186e-4a9c-8d01-e50b44c5fff2,Superb app,5
9516f963-9244-40da-bed8-2e9bb4d2657e,Pleas viral videos,5
184a6c55-6063-4153-9ea5-0007f19f316e,This app is most popular app And very awesome Instagram discover the new talent in India and other countries,4
306f517d-3b0c-4f2d-b638-b085531e4cb1,"Changed from 3 to 1 star. I spend a lot of time developing a video, (via the app) to use a certain audio, and it refuses to post, even with perfect internet. I can't make a reel that is 5+ seconds long without having this issue. I have to resort to screen recording the audio playing, then importing it into capcut and then, making my video, otherwise if I do this thru Instagram, it won't work.",1
c54841b7-569c-43e9-99fc-967039670c22,Hi team Instragram My account is not login showing dismiss error So please slove my issue @dreamarmygamers,1
12c3bc59-db06-4c21-b514-0b922742a08c,It is very interesed app but so clear reel and video,5
da684cc5-d674-4a99-a5f7-09ef8277f0ae,Super,5
50e66e35-ebe0-4b34-89c6-a60da931d397,Top,5
cd709dca-2c34-475d-aecc-d76fe217dbc8,Best app,5
ba3eee00-43e3-4529-8650-2a15659a169c,Very nice,5
ef072361-2a59-4e64-a06c-6f0afb2b2ccc,Not working well,3
90e72a1e-81c4-4d70-b253-7e7d6dc3693c,Wht the hell was happening to this app. It can't load content or just buffering all the time.. You should fix this Instagram.. It's really getting annoyed day by day as i was face this problem for about 10-13 days.. Fix this bug Instagram,1
e6d3c5c3-a6b9-4dc5-a0ce-e75aaaabcbcb,Excellent app,5
307b7829-2860-4586-85b2-e66a5ea0b545,Hi Hilo,5
bfee09e4-d147-45a6-b57e-8cbbdbb915e1,Yup that's what is very easy to do this week so much I want you are a great friend to you are a little girl 👧 and how 🏬 can get a life that 4images the most cub of your geography and your life and how you feel when you're not have to be in love you don't want me or want you are a life that you have any other one to me and I love pizza for a little while so much I want you are a good one boy and how I can get a job that I had never been a great experience for a few things that you have any kind,5
410b4fed-445b-45fd-8fcd-c39d4480721e,Followers not increasing iam doing hardwork but i didn't see best results in followers,2
389e4274-5be3-4ff3-b249-9b8fe59ee60d,Nice,3
22f124b9-1e0a-45f5-a8f9-3dd7ba7b9c83,Ok,5
4e333a7d-7804-46c8-8801-21231256620d,Wow ladies and gentlemen please I will say Instagram is the best of all popular app and it's really good a lot for everything thanks for you people for creating Instagram. IG is good for any of your online needs. Another thing I will say for those of you who haven't installed yet please install it's good 👍....,5
715d8a68-0492-4502-accb-f7872e8e2294,🤗💖👀,5
81224052-3f0b-4778-a934-20e35ec7587a,"Hi Instagram team, Hope to get a revert from your team. Everything was working before 3 days and all sudden everything stopped working. Not able to refresh my feed, not able to send msg to anyone, no-one story is getting opened it is just loading for infinite time. Facing this since last few days and this is continuing. I already uninstall and installed the application multiple time but nothing is working. Hoping solution from your team. Thanks",4
0c375883-30e2-4f6f-98cd-5b6c7028c01b,❤️,5
807a9ef6-6e6b-4a2e-a0b1-5e24cb837ba6,It's a amazing,5
0482a630-972d-4f8d-b87e-18e19aae0478,App doesn't working properly. feed is constantly loading even though the mobile having good internet connection. Kindly resolve the issue as soon as possible.,3
552b379f-847c-4df9-97d0-da8fcd538ca7,Not many audio options,1
c86bfed9-70cf-4f09-9815-af4e4198f3ac,I love this app so much so fast and reliable,5
41f613e1-2619-4bbc-8d45-c973f3adf498,Statistically TV XL is to,5
686c7543-5859-45a8-8d82-295cb51031eb,Friends send me reels And I don't react on reel Please solve please please please please please please please,1
3fd566b9-830d-49ff-9609-b181dcdf5519,😩🦋,5
9bd9d179-8052-44c8-8661-ac44734cb535,Nice app,5
0c94deff-418b-49e8-a208-7a0b7ef94380,Nice Instragram thank you,5
bbb372e9-1a43-41dc-bf78-9a5322f33c09,This is the way the useful AP and make money this user is good and bad this win this is very useful,5
bc573e1b-a1fb-4daf-8cf6-5265251275c4,Sharma brand,3
2b903fab-8f19-4c6b-bf9d-295b112836b4,Hh,5
a8492ff7-cac8-409d-a01d-3de329792f38,Mila jula ke sahi hai 👌,3
1dca614d-ba73-432e-9e30-cbec8fe1db50,I love being on instagram,5
d39cfc70-8925-4c7a-a946-5baa66d1fe91,Osm plate form,5
711e89ed-5f71-4030-8d55-ae24bfdfe330,Not working in my phone,1
92240c33-620b-449c-8672-0761d4484fcb,Plz update my Insta . There is no updation on message plz check it ... It's really becoming harmful to me 🙌,1
db781643-b907-4215-8e8f-301fc1f54ca4,Very nice and very good quality 👌 this 👌,5
2ab6ad8d-efbc-4d2c-a09d-b2aa34651713,गुड जॉब,5
cd916759-2207-4fb5-947f-78c6ee11f105,Such a best app,5
cffe155a-5396-4628-b2a0-7d55a04ce889,"I think I have a suggestion by which Instagram can increase its popularity in a country like India.If you think something about my suggestion, you can contact me through e-mail, I will feel happy to share the suggestion with you.",5
9f5728c4-9ea6-4ffa-8c30-db4edeab9f7b,"Everything good ,the problem is I'm getting addicted",4
478ec2cb-864b-48c1-b9b3-893c282372d0,Thanks for your support and friend,5
66d65066-dcab-4e4d-b1cb-a4e100bb157c,Most vairal post use very nice,5
8ef3b5c2-0b65-4403-ae38-17cda227097e,Thank you,5
921ea1be-f61c-4771-bdd0-488f57bde787,Zor,5
f74fd5ab-c850-453f-b644-520d07d08326,New subscription feature won't allow users to unsubscribe. I've reported to instagram many times in the past two weeks that I am getting an error message when trying to unsubscribe. So now I'm gonna be stuck paying $5/mo endlessly?! I want to unsubscribe. Fix your app and bugs before releasing new paid features.,1
4b7414ab-d102-45b4-bd6a-0ed237f319c5,Op but my followers is not grow pleas give me a 10000 followers,5
ff2495b0-472a-4248-adff-07da63123453,I love Instagram,5
14b6973d-40ec-42f4-90d4-f2997c4abc45,"There are many features which are not available on my Instagram account like Shop feature. Even after updating my application its not working. And whenever I try to report for this on Instagram, the bugs starts coming. What do I do?",1
6253acca-0191-44a5-897d-6236da8c91b4,Very super aap 🥰🥰,5
9a589ef5-8456-4c8c-97c8-d3854f605004,"After new update..... I have nothing to do in my I'd.... Not liking a pic, Not I scroll my page, Not I search anyone, Not I watch reels, Not I see my post, All things get empty...n this issue facing since a week now Plz sir, take a look n fix my I'd bugs",1
68b8eca9-70a0-4295-8a27-43ada42cc99d,I am unable to unsubscribe from a monthly payment subscription for a creator. This means it will keep charging when I want to cancel it. It is broken. There needs to be a fix for this.,1
7b255c7e-1ca6-4d61-8c01-4d1c1e3fa13d,Nic aap for Instagram my life,5
9e999b56-0a48-48dc-98fe-41ce71d24e76,Meri GF bena do please,5
fc1c029e-e65a-4008-8068-ebedcf4bb610,Very nice app,5
0322eee0-5344-4a4b-a59e-cce91d6b9086,Do not add at all,1
6dfe2b5b-fc6d-4976-9559-eb29e87ae24f,Op App,5
f51ecbeb-e83d-4259-9116-e3fcf757ba40,Toxic yet entertaining I have had some love hate stats on here but mostly it's a secure app,3
5481c936-c461-4486-ba15-6c00a82b4a89,MY INSTAGRAM IS NOT UPDATING PLZZ SOLVE THIS REQUEST,5
d0c3b2ca-661b-48f2-a92e-c7c14335538b,Op,5
30715ccb-a574-4e8f-bcfa-cb90182f6b80,Great,5
97640791-7002-4b9e-a0e4-0c42ce816fdd,I love this app!!!,4
18c18230-2337-4330-a0bf-f5b1753af0aa,When I was offlin it shows that I'm online for 30 mins .And can't set my story when I want to set a video story it appears as a photo please solve my problem,1
4bd2f99b-23de-4be5-bf82-81a7e79cda74,good apps,5
527a1628-5de4-48df-84c9-32b5dc57868b,PermVakhala,5
5e1adce2-747a-4a50-9bf5-16abdde1de2c,👍 great awesome,3
33a37cf4-da83-4850-8276-f0285bd798f9,Nice app,3
23b2819a-22b3-4e7f-b066-fd98e5b5a86a,Tetwgevsys7gef,5
52adbbe1-9a94-4a84-a359-66c32eaf4c7a,Ok,5
d7a8c20a-1699-49c2-b02e-cfdd7f00d86e,"App is full of Bugs, Videos and Photos are not loading after December Update. Annoying updates from Instagram.",1
ba9f1ec7-ecdd-45e7-83b0-0e13e2da4fe1,It's an super app 😻,4
86d77f8f-713d-4121-9a90-ffbefeffb978,Nice app 👍👍👍,5
2e081d61-2446-4a77-80e7-e1e2d1c60a5c,I really really really really love the app......the app is mind-blowing.... osam.....no othe app is compared to instagram,5
6203ffd6-e5a4-4e9e-8c14-5e96d757f265,Nandu bhai 😍,5
2cd88614-5a09-4736-ac33-3a7bcfc62860,I like it,5
90975b44-e9d0-49e7-8333-f698e4343629,"This is such a good app, I like it 💖",5
d064cebd-72d2-41a7-b7bf-52354d6d308d,Best aap,5
8586f5b4-436b-4216-a65c-2c4b3b35ebf9,💞,1
012fcbaa-15e6-45ee-af0b-a80b394478c8,Best,5
83b5cf5c-0d01-4dd4-b142-0939503cc380,Very bad i login my account but he didn't openy account and you unown network problem seen plese solve this problem,1
f2b84701-6454-4ec3-8bdd-0f7957c4e1b5,Op Jhf Gh H Thgb F F G Gf F F F F G F G F Gh G H F D G Hhd Dd F Ha S G F S F D Aap F D H D F R G W Rr G G F Dd F H F E D H G Das F G G F R R F G G D D G H J J J Hu D D F H H H Z Vfs V F F Y Y Yy Th Y Gfdggddh Dl F F D A G F F.g.s S Gd D F V F B F.v C V.s. C X.d G D.dg D.v.s D.f.a S.d.a ma. F Db vandana dhakke aur,5
452e2ea1-773c-499b-aebf-1b120a6cd4f0,"Working good facing a problem ""instgram to facebook page connect""",3
ae265b5e-6f5d-4399-a7db-12fc376bc9ab,Good,5
70d09514-c8c5-45a8-afc1-245d0d46220f,Super app,5
1210d96b-787c-46a6-a04d-4bbb51392f08,Good app,5
528c5e98-78a9-4fb8-b195-e1a2b68e827d,Bhot achhi hi,5
585fd279-d158-42ad-8f1e-b7458018123e,Gnm,5
f7043208-8c79-4a53-966e-114252f15be2,Love it! Thank you so much,5
e3dfc7d2-78c4-43b7-9dd3-105fd6780f9a,छज्जझझ,1
7b73743a-76e6-4bb7-9a6a-5ade01bfe405,Booty asl,1
a51c0d1a-81e6-431a-ae04-0d51d6e7a435,It is very good app,5
c809413e-5aa1-4841-9098-057cfdbefb0c,Most embarrassing social media side,5
988bc2a8-f9fd-4137-b2d7-66a148a9970c,Good app .. but update is very much .. And very tartey,2
594323cd-28f0-4ee1-878d-858aba9ce1e0,Fake accont ban plz,5
d5940381-b8fd-4ab0-887c-1a1065168416,Mohammad rasool. Mohammad. rasool,5
260a21e0-e439-4a9d-9c8a-526581e93592,When I first started I thought it was a site for young people but how wrong could I have been. It is a great platform to meet others in your line of work. Easy to use and fun. Thank you Instagram. Other similar platforms should take a good look at what you do. It might teach them s thing or 20. Lol,5
ad1b8218-45ed-4a54-b076-988b5d44182c,It's amazing,5
b5db5cc3-0a77-4062-acf1-fdc8d2271f2d,Net problem,1
c1fe750a-e0a9-4027-ae9e-796e2e374269,Sq,5
813bb839-dda0-47ae-b47c-400a3ba097e0,Followers 1m plz venky_ikkada plz my I'd ok,5
fcbfca56-c690-4ec7-b263-f1ecafb8b8d0,OP APP,5
7b9f777a-6712-4c3a-b42d-688bc4d7ecfe,Mast aap,5
05f5ffb5-29d6-4782-9b71-77f7122e1131,Very nice app,5
4fa47af8-116f-423a-8a7c-5554f8471190,Video doesn't work,1
fa6bcd8d-b8de-47bc-bac1-7391dedd583f,Good,4
eed840db-412e-4976-b7f1-6c7886458ac2,It is beautiful sap Please installed. And enjoy,5
304627a8-4303-445c-b2a7-60acb34865da,Boss,5
20119cc8-7daa-4249-8bf0-7bc447386ff4,💘,5
ea996986-4c09-4aa1-8ec8-cfb058e00cc1,Like nahi Ho raha hai,5
dfde6f80-7654-41a7-a6d4-e49781814e42,Nice app 👍,5
56d4dcb6-6257-4c00-b66f-4a1d1e3d239d,✨️,5
b0575fae-f0bd-47ed-acea-e506d49ded5c,"My notes aren't appearing on my app anymore :( I am fully updated and it even works on another one of my accounts. For some reason when I use a specific account, its not there. Please help!!!",3
0f4dbeb2-e6e3-466e-a990-a338e48a69db,Ail,5
2ec1a6e2-52fd-4928-864a-6ebcd5df2ad8,Osm,5
c347e6e2-471a-41a4-814b-f63a032303da,Nice app,5
36d906ec-ca3f-45e4-ace7-764bb9387d6a,Super app ❣️❣️❣️❣️,5
9fc23573-9446-41ee-a55e-93d0d38dd4f6,followers,5
efc35ec0-af9c-42a6-ba2d-8cb55d939403,Amazing platform,5
ee59f1ba-f2bb-41f2-980d-a7191e3ad844,Very good app,5
32593897-9cca-49ad-88d5-57a74e6aeb18,Gajab app,5
84f8016f-ef9a-4fc3-a126-4b8aae2a6467,Whenever I'll post a story so my photo was slightly blury,2
df32da28-5536-46d8-a2e0-14dcf2a39ea2,My ide king_akash_denger_07 for video not upedet,1
c598fd51-5e21-415b-8dc7-08c9d217d199,@Vinod_indoriya25,5
4390cf66-2cba-412f-b65c-b7ec14243476,Thank you Instagram,5
946b6c7e-769c-4aac-9c42-04871ef0fec8,Always my favourite app.,5
0c9d1f00-dc74-42fd-82b8-e2b766fc454e,❤️,5
23d1da26-5d19-4f1a-a257-3cae00089549,It's my time passs,4
f08ebe17-bb42-4b4b-ac15-9d0d65033ec7,"Of course I like instagram... Who doesn't. There is a never ending amount of tools for either your personal or Business profiles. It's a great way to connect with people if you know what you're doing... it has been duled and monetized over the years, like everything but it's fun since everyone has it.",5
3c606899-cff0-422f-8495-5902b635a50c,Good,5
e5571a16-8873-4672-b37a-0687007fde91,Good,5
7b7804ee-9a2a-4d64-840b-66451839f97e,my fav,5
21d00131-fbcd-40a1-8bf0-ebdd746473bd,Very much fun,5
a7e6261e-8726-4875-adb9-dcce77434de3,I don't need your application,1
4b61b5c0-78ef-44be-aeea-4af384f6d5c5,Pi I'm,1
ddc0e6c3-b9df-48b2-a53f-35c280f4c8b3,"outstanding, tremendous and winsome app!!!!!",5
91794b55-b2b9-412b-9219-c59623a7d471,Very very very nice appq😍😍,5
23d4fd09-e755-4e39-b32b-1349eb1db231,full of bugs,1
9e76d3bb-868c-421b-9dc8-2190773dff6d,Good one,3
1b8a1cbe-2163-41c9-9dd1-c9d342ee2068,Don't update,1
a84636d7-eabf-4d55-a4c5-6728d6991a0c,I like u,5
ff508e88-8d28-4635-bc7c-ef3f8ac16af7,Very good,5
11fdd592-e5c7-43ec-a582-44177fe122dd,I love this app,5
40d93862-45f0-4cf7-a1dd-b7de14d9a07d,Good,5
8ddd1e48-5e8e-4371-82c4-e3df90394121,𝘼𝙗𝙝𝙞𝙨𝙝𝙚𝙠 𝙎𝙞𝙣𝙜𝙝,5
5f6f7ede-c5b8-400f-82dc-87adee25f7ab,It was a great social app . It was so good.,4
ca41da47-011b-4629-a26c-ab2883c49a80,Good,5
ffb374a0-578b-4f43-894d-8294561d5d96,I was not able to forward messages for the longest time.....,4
f6e46449-7c5f-4729-a3dc-3d0bfaa4a629,Assbag,1
488c03c6-5005-4e1a-b844-759a9d4dd325,TNT,5
70073459-28b2-48bb-90f1-7a83e8b68952,Very nice 👍,5
ef35e4d6-4d64-4893-a88e-b0d05065d14d,What's experienced,5
5f571363-94d6-42ca-84e3-693eeecba8e5,"Hello Instagram, I've a problem that updates don't reach me until after a very late period!🥲💔",3
a15bee0e-b745-4cc8-a810-bbd2b724e978,"It very bad because it taking very very bad data when the see instra than it's do taking data 1,gn",1
3ffb7dad-68e2-492a-ab21-147eb8be39b0,Plzzz give me a NOTE option please 🥺,1
f17587a3-9736-4706-b862-cc261ba86e9f,Ok,5
f4b4098b-bf9d-497f-adaf-d42fa2de99a8,Awesome,5
722f1c1e-b51e-4ebd-9652-324090c35857,This app needs a update,3
8a1d1862-3261-4f42-95c4-c2d116bf18bd,May Acoun is do not update only glitches,1
7140c105-aa66-4495-b035-844aa2dfc837,Mast aap,5
e4263ae3-0983-4c60-a1d7-2c6e381f5795,Excellent,4
2ed02666-5d1d-4894-8936-f2c16a88dede,Super,5
1e62d3af-44c7-468b-8f7c-e100c073a7f9,fun,5
602230d6-9b52-4efa-b090-731c4c2698cd,I LOVE IT,5
96ee0bc9-4e3f-4733-a34b-0a0fa58cdeb2,Good,4
8f1d161b-7a56-4f09-87c9-94573e00473b,Eallent,4
22c18047-afa0-4bc5-982a-c4ee38a9c179,💞💞Mylovemypapa 💞💞💯♥️♥️,5
94fb642d-95ba-4e14-9f58-f1c47985734f,So interesting,5
a0f7a5ae-625b-4525-9e98-f15fd01deda9,Please my Instagram account filter option nahi hai,2
fdba5664-e6b6-45f1-be1a-80e9c5606ec8,Explore page constantly resetting. These last few updates have been making this app unusable.,1
3c96f9f9-21c1-498f-b966-ed2a5b715f7f,Meri koi video viral hi nahi hota,5
e8561658-ca51-48c7-a7ef-e63cedefc711,It ok,5
4edb7a3c-2c83-4ae8-bf24-4b5deb1e9e39,Nice app but yar ab tak koi ladki nhi pati kya kare 🙄,5
894dd0c6-d46a-4408-80b4-bee986491f02,it so berry prety,3
89a91a8f-d62e-4a2a-b39b-6720b8ed8dd0,I never get the updates,1
602cd075-f4f7-40a5-b613-d6a3ff206e36,Old my Instagram,1
0a78af32-eddd-4221-98fb-5664a91010a8,Easy use to app,4
f9ed4016-c871-4010-b1f2-8fb48704287b,"For starters, im not sure if its just my device, but anytime i try uploading any art from my computer, it just doesnt work. On the app, any time i try stories/reels/post it just turns black and nothing happens. As an artist, this is quite literally killing my acc. Otherwise, the app functions fine on my phone, Thus, 2 stars.",2
a2c9626b-0669-4bfe-8e60-8d5479f812c8,Amazing app 👍😀,5
1036d448-064b-4312-8795-cdac85e96487,App is good but some bugs are very bad like increasing follow with the help of any app so Meta needs to remove those accounts who increase their followers with the help of app I know app names but I can't give app names,4
f400317a-153b-4a92-951c-781c16c56a88,Best,5
07eb0784-aa64-4977-8dc6-2e428464b179,Its not working as how well it used yo work. Very slow and messages take a long time to send despite having good service. Don't get notifications anymore for some reason and is really starting to get on my nerves,1
424c3167-bbe6-4673-b44b-8ce014a3da74,Excellent,4
8b87ab00-21ad-4abc-ba14-9ea0daf2bb4e,Good,5
d209043b-059b-4aee-a12b-deae9ec57702,Great and perfect,5
41c21bd9-9ed2-4fdf-9d7b-105cc5abc43d,I hate this app because I don't get any update version Even though I update it many times ...,1
d31c2fde-c37b-4b71-9d94-dc07acb20055,Super,5
5c09ea7b-53b9-44ba-b01a-19a4390ed8e1,Very nice,5
7702e438-483f-488d-b22d-c0d5517de87a,Supper support,5
eadad677-44b5-4503-852a-3a4de41d0b70,Awesome and good for fun,5
39ed9655-5773-499f-ae45-63fd771ab2c3,Chikri,1
30234a21-cce5-44c1-86e4-162a08e974a0,Insta Mera open nahi ho Raha help please,1
d46d8409-c7c6-466a-a434-b1a2560ef225,NI APP JATHINI THENGA OKHA PILLA KUDA REPLY IYYAT LE ENDUKU RA BATTA LAMJ₹₹** PU*₹₹#,1
e42c34f2-5f20-4fda-9cd6-4ddc3ac5131d,Jordar,5
1cf1f45d-6cb8-4de8-934e-36b4215bb7f7,Very nice 👍,5
927431e1-db05-4707-a675-95be7c5b1328,Hjg,1
1dee8bd2-9dfb-4f47-a572-9f5fee22c6cd,Popular creator,5
48468d8d-3e2e-4627-b2f7-0b7c9c917232,"I must like this application... But I disappear from bug problems in this application 😴 please solve the problem... Because many options doesn't show in mobiles .. Like Collaboration option , add yours option Please solve this problems",3
bf9c3a68-e03c-41c2-b3b5-8c0424e75edc,Super,5
67ba4b84-6faf-465e-9d3f-b4a8d2371c7e,Ok,5
3ec52137-79b4-426f-9a3b-7fd254e9090e,So good app,5
c9c8f47c-b2d5-4df8-87be-32f695c562fc,Nice application not bad,1
a867b26b-b988-4987-9644-fb85c37be031,So nice app this works,5
e052dacd-bd1b-46d9-8132-7ea5af11bf67,Unbelievable app ☺️☺️☺️,5
6c50f61b-67d2-47dd-ae5f-a01e65ecc24e,This app is toxic,1
a0860242-a305-4421-bb3c-32deda915db2,Super intagarm,5
ae010d2a-1f14-4afa-b3d6-ed2527185a9b,I love Instagram,5
abe042df-2dc9-4bb9-b262-c177d0008b9b,Good,3
77d95acf-37e7-4cb6-8a67-1a8c2b29aebf,That's so amazing,1
6a9140d2-0dd1-45e8-a635-302df6637aac,Remove the block option first.because girls always block me .,1
c4177b9e-da39-422c-bc47-24a27004c2bf,Nice,5
2a05b28c-034c-4a54-815c-6ee8de0eb287,Wow,5
21fd727f-f43b-4f01-9e30-c0380be242ea,Nice,5
6234e0c8-0eb2-4240-8f55-8b756cdbc567,"Everything was okay.. unfortunately, i as a xiaomi poco user still don't get the ""convert into reels"" option till now.. 😔",2
3b736c61-953a-4a97-9feb-0b7afc013407,V good,5
b73a9a5e-8b5f-4634-9ac3-5ad2ae39d2de,Good,5
66b3ab4e-69fa-4b7f-a36d-9195a00007e9,Superb,5
b8b912f8-a8db-410e-9c24-b0a8f13dcb1a,op,5
146b7b8f-f0ed-4b95-a615-98f1eb9c249c,Good,4
